2.359225391784276087e-04	0.000000000000000000e+00	2.423020527859237605e-01	0.000000000000000000e+00	1.728395061728394411e-01	5.479977007089481544e-01	7.826982492276003400e-01	3.489619801944184307e-01	4.347826086956521618e-02	1.049618320610686828e-01	5.531914893617023710e-01	1.000000000000000000e+00	2.044701986754966783e-01
2.356977440005538361e-04	0.000000000000000000e+00	2.423020527859237605e-01	0.000000000000000000e+00	1.728395061728394411e-01	6.943858976815481254e-01	5.993820803295571986e-01	3.489619801944184307e-01	4.347826086956521618e-02	1.049618320610686828e-01	5.531914893617023710e-01	9.897372535175752439e-01	6.346578366445916608e-02
2.927957191804687496e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	6.585552787890401882e-01	4.418125643666324098e-01	4.485445898389545660e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	9.942760603156991506e-01	3.338852097130242530e-02
7.050700754007984761e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	6.871048093504503740e-01	5.283213182286303766e-01	4.485445898389545660e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	1.000000000000000000e+00	9.933774834437085477e-02
2.644715267683849435e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	5.497221689978922798e-01	5.746652935118435890e-01	4.485445898389545660e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	9.929900650562307751e-01	9.602649006622515637e-02
9.213230365152786901e-04	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	4.696301973558152931e-01	6.560247167868177298e-01	4.029226418354264205e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.967219728680215551e-01	2.952538631346577347e-01
1.553671871873941925e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	5.002874113814906876e-01	9.598352214212152456e-01	4.383871818421555266e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	1.000000000000000000e+00	4.806843267108167339e-01
2.303251392493729007e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	3.966277064571758215e-01	1.000000000000000000e+00	4.503541907264774213e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.741035856573704299e-01	7.781456953642383878e-01
1.840173326073948077e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	4.680973366545315151e-01	8.547888774459321271e-01	4.967308968891232523e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.743053104039537393e-01	4.241169977924944545e-01
2.456674101392516182e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	5.395669668518873197e-01	9.412976313079298718e-01	4.744155171002737426e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.889555701245649200e-01	5.165562913907284504e-01
1.249299201032978831e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	4.690553745928339735e-01	8.238928939237899485e-01	4.635033509443570177e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	1.000000000000000000e+00	3.184326710816776651e-01
9.830293128416042487e-04	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526748720e-01	4.460624640735774138e-01	3.717816683831102198e-01	3.929561967463557348e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.838620202733372455e-01	3.857615894039735371e-01
7.007315284678365154e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.575589193332055826e-01	6.065911431513902885e-01	3.253553274104519777e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	1.000000000000000000e+00	1.801876379690948715e-01
7.099481307606572526e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.857252347192949626e-01	8.403707518022657252e-01	3.030217606780092332e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.574360784709263772e-01	2.353752759381898263e-01
6.980677056100333816e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.355240467522513703e-01	5.520082389289392433e-01	3.063590648273604167e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.967724040546674935e-01	1.859823399558498680e-01
1.177488381461231325e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.548764131059589433e-01	2.718846549948507052e-01	3.063590648273604167e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.746583287104745308e-01	1.338300220750551495e-01
8.743183648218924575e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.654148304272849868e-01	8.115345005149329216e-01	2.844710782129508675e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.744061727772456161e-01	3.570640176600441418e-01
8.951231585341017441e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.630963786165932738e-01	3.470648815653964991e-01	2.425137993434512695e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.278985324524686051e-01	2.748344370860926755e-01
8.086781728827778862e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.150220348725809361e-01	6.858908341915551654e-01	2.425137993434512695e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.849967219728680279e-01	2.635209713024281863e-01
1.399878250931663182e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.849396436098871388e-01	9.804325437693097722e-01	2.426411079486036904e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.487366987745219360e-01	5.322847682119205004e-01
9.505688891566447390e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.606246407357731942e-01	8.887744593202883125e-01	2.621375114805080675e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.889807857178879447e-01	3.338852097130242669e-01
1.378163036749066074e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.945391837516767142e-01	9.145211122554066652e-01	2.589184224645127430e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	1.000000000000000000e+00	4.688189845474612927e-01
1.103867960707601188e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.315002874113815223e-01	1.000000000000000000e+00	2.696759995998872506e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.940491199757932606e-01	5.008278145695364003e-01
8.361706231367291645e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.527687296416940121e-01	9.392378990731202748e-01	2.973565277487292269e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.935195925160119623e-01	4.020419426048564837e-01
9.376431664289079648e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.904962636520407093e-01	8.527291452111225301e-01	3.023579372368576657e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.642846336174291544e-01	4.078366445916115079e-01
7.481071122047145555e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.315002874113815223e-01	9.001029866117404854e-01	3.230364921023197722e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.495183821675324820e-01	3.609271523178808061e-01
1.067158908160829173e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.763364629239317805e-01	8.846549948506692296e-01	3.022488155752985350e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.717484492410107144e-01	4.290838852097129674e-01
8.617185951020726875e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	5.621766621958230736e-01	9.423274974253347258e-01	3.023670307086542275e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.774068283826720105e-01	3.054635761589403753e-01
1.119626102676546386e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	5.964744203870474548e-01	8.692070030895981958e-01	2.827524120433940191e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.579656059307075644e-01	2.828366445916114524e-01
1.263899647835874281e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.123395286453344077e-01	9.392378990731202748e-01	2.822068037355981440e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.073831257249486137e-01	5.758830022075055455e-01
1.515569089224353024e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.811266526154435730e-01	1.000000000000000000e+00	2.769325900935717399e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.491401482676889989e-01	3.120860927152317443e-01
1.552963767063639602e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.577505269208661520e-01	8.146240988671471506e-01	2.601096672698670065e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	5.857078017045740381e-01	7.168874172185429883e-01
1.287401983682567516e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.100402375934087407e-01	9.485066941297630727e-01	2.416681064663677714e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.038529426597408101e-01	4.586092715231788186e-01
1.805667266270337065e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.857252347192949626e-01	9.680741503604530784e-01	2.391764951941001138e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	6.253214988148672049e-01	5.135209713024281308e-01
6.502200519996206114e-04	0.000000000000000000e+00	2.016129032258064668e-01	0.000000000000000000e+00	2.345679012345678882e-01	4.544931979306380820e-01	6.725025746652935066e-01	2.028480753666942471e-01	1.739130434782608647e-01	1.755725190839694527e-01	7.021276595744679883e-01	1.000000000000000000e+00	2.193708609271522725e-01
1.024166830392487810e-03	0.000000000000000000e+00	2.016129032258064668e-01	0.000000000000000000e+00	2.345679012345678882e-01	4.368652998658748010e-01	6.024716786817713166e-01	2.044485264028953198e-01	1.739130434782608647e-01	1.755725190839694527e-01	7.021276595744679883e-01	9.512330425134906120e-01	2.671081677704194024e-01
8.297190015317542451e-04	0.000000000000000000e+00	2.016129032258064668e-01	0.000000000000000000e+00	2.345679012345678882e-01	4.385897681548188709e-01	3.975283213182287390e-01	2.550355100073657399e-01	1.739130434782608647e-01	1.755725190839694527e-01	7.021276595744679883e-01	1.000000000000000000e+00	1.942604856512140932e-01
1.896484518131304718e-03	0.000000000000000000e+00	2.016129032258064668e-01	0.000000000000000000e+00	2.345679012345678882e-01	4.608162483234336526e-01	2.811534500514933366e-01	2.471332830161227512e-01	1.739130434782608647e-01	1.755725190839694527e-01	7.021276595744679883e-01	9.912501891169500645e-01	2.317880794701986380e-01
2.395192620244064531e-04	7.500000000000000000e-01	9.127565982404690914e-02	0.000000000000000000e+00	8.847736625514400488e-02	5.813374209618701327e-01	1.946446961894953698e-01	3.884276477916503989e-01	8.695652173913043237e-02	1.240458015267175557e-01	6.063829787234041868e-01	9.967976196479904072e-01	7.146799116997792911e-02
3.065082250307632158e-04	7.500000000000000000e-01	9.127565982404690914e-02	0.000000000000000000e+00	8.847736625514400488e-02	6.635370760682124391e-01	1.328527291452111236e-01	3.884276477916503989e-01	8.695652173913043237e-02	1.240458015267175557e-01	6.063829787234041868e-01	9.967724040546674935e-01	6.898454746136865011e-03
1.361359597203008320e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	6.148687488024525694e-01	0.000000000000000000e+00	4.175085705971683381e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	9.710272832719756275e-01	8.581677704194261291e-02
1.519390607248205516e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.997125886185092569e-01	3.810504634397528234e-02	4.175085705971683381e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	9.658833022341017926e-01	1.125827814569536345e-01
1.720132701089402329e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	5.077601073002492305e-01	3.707518022657055323e-02	4.175085705971683381e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	9.938473952292096181e-01	1.575607064017660319e-01
1.307970742458009232e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.805518298524621423e-01	3.820803295571575942e-01	4.175085705971683381e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	9.810630894144940495e-01	2.157836644591611674e-01
1.855684193347231694e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.063996934278599205e-01	3.182286302780638620e-01	3.610835780992824873e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	1.000000000000000000e+00	2.339955849889624739e-01
2.046085709006239140e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.263268825445488130e-01	3.130792996910401471e-01	3.610835780992824873e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	1.000000000000000000e+00	3.427152317880794441e-01
2.505904245346852414e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	4.730791339337039325e-01	8.506694129763129331e-01	4.146441269812401464e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	9.895103131776691319e-01	4.710264900662252119e-01
2.782402314131478867e-03	0.000000000000000000e+00	2.364369501466276058e-01	0.000000000000000000e+00	1.296296296296296224e-01	3.521747461199464246e-01	9.515962924819773017e-01	4.310669370458948269e-01	8.695652173913043237e-02	8.778625954198472636e-02	5.638297872340424233e-01	1.000000000000000000e+00	8.024282560706399448e-01
